[WARD] PatientFusionEncoder available=False
[WARD] Listening on 0.0.0.0:5006
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.4ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=508.9ms, windows=2, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.5ms, windows=14, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=505.2ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=253.1ms, windows=5, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=502.3ms, windows=1, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=508.0ms, windows=3, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=502.9ms, windows=2, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=755.8ms, windows=3, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=752.7ms, windows=1, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=256.6ms, windows=7, debounce=1)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=252.4ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=280.6ms, windows=2, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=754.4ms, windows=2, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.2ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=269.9ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=253.5ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=507.5ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=256.6ms, windows=4, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=504.7ms, windows=6, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=253.3ms, windows=9, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=265.4ms, windows=11, debounce=1)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=756.6ms, windows=3, debounce=3)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=506.5ms, windows=3, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=252.6ms, windows=1, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=753.6ms, windows=3, debounce=3)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=255.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=532.5ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.0ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.9ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.8ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.4ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=265.0ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=754.0ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.5ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.5ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=256.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=752.5ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.7ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=758.0ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.7ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=503.5ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.5ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=507.2ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.7ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=760.1ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.4ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=752.6ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.4ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=503.9ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.0ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=755.3ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=256.3ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=503.7ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.4ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=517.2ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.2ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.4ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=503.3ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=287.6ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=256.8ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=755.2ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.5ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=508.0ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=285.7ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.9ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.3ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=259.9ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=757.2ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.6ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.4ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=259.0ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=754.5ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=757.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.8ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=509.4ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.8ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=504.7ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=755.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.0ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=507.7ms, windows=2, debounce=2)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=256.2ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=752.8ms, windows=1, debounce=3)
[WARD ACK][WARN] command_id=338 not ACKed by devices [6] after 3 retries
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=255.3ms, windows=20, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=505.5ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.2ms, windows=6, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=752.9ms, windows=1, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=256.1ms, windows=5, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=254.3ms, windows=7, debounce=1)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=505.9ms, windows=2, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=508.1ms, windows=2, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=252.8ms, windows=12, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=252.5ms, windows=15, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=254.3ms, windows=17, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=752.9ms, windows=1, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=254.6ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=753.8ms, windows=2, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=252.6ms, windows=3, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=257.6ms, windows=6, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=286.7ms, windows=10, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=752.3ms, windows=1, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.0ms, windows=4, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=511.7ms, windows=6, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=255.1ms, windows=12, debounce=1)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=257.9ms, windows=1, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=754.6ms, windows=3, debounce=3)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=257.7ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.0ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.2ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=755.2ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.3ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=505.5ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=507.4ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.3ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=757.6ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=264.3ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=753.3ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.6ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.4ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.1ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=752.6ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.6ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=752.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.0ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=506.9ms, windows=3, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.4ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=252.6ms, windows=2, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=252.7ms, windows=4, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.7ms, windows=21, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=503.6ms, windows=23, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=262.8ms, windows=29, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=506.9ms, windows=32, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=252.5ms, windows=1, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=506.6ms, windows=4, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=252.8ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=503.5ms, windows=3, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=502.5ms, windows=5, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=252.8ms, windows=17, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=507.5ms, windows=19, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.3ms, windows=3, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=506.7ms, windows=5, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=255.5ms, windows=4, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=257.3ms, windows=6, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=254.1ms, windows=14, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=503.7ms, windows=16, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=252.8ms, windows=19, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=512.7ms, windows=21, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=506.9ms, windows=24, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=254.0ms, windows=1, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=508.1ms, windows=2, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=263.7ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=507.5ms, windows=3, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=512.1ms, windows=5, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=257.1ms, windows=1, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=258.0ms, windows=2, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=258.9ms, windows=13, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=503.0ms, windows=16, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=257.1ms, windows=23, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=505.6ms, windows=25, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_SUMMARY (latency=253.9ms, windows=29, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=503.6ms, windows=31, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=506.7ms, windows=2, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=502.9ms, windows=3, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=257.4ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=505.7ms, windows=3, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=252.8ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=757.4ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.9ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=756.4ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.9ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=511.5ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=503.1ms, windows=2, debounce=2)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=507.4ms, windows=2, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=257.0ms, windows=4, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=254.0ms, windows=5, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=507.1ms, windows=1, debounce=2)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=257.7ms, windows=7, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=256.0ms, windows=9, debounce=1)
[WARD CMD] Critical/ALERT -> SEMANTIC_ALERT (latency=753.8ms, windows=12, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_CRITICAL (latency=255.6ms, windows=2, debounce=1)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=255.4ms, windows=9, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=506.8ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=258.0ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=756.8ms, windows=1, debounce=3)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=253.3ms, windows=1, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=505.6ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=256.8ms, windows=4, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=506.0ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=253.1ms, windows=6, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=511.6ms, windows=1, debounce=2)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=257.4ms, windows=2, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=505.8ms, windows=1, debounce=2)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=252.5ms, windows=2, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=502.9ms, windows=1, debounce=2)
[WARD CMD] Critical/CRITICAL -> SEMANTIC_SUMMARY (latency=260.7ms, windows=1, debounce=1)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=257.4ms, windows=1, debounce=1)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=503.0ms, windows=1, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.6ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=254.0ms, windows=1, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=259.9ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=756.8ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=503.3ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=254.8ms, windows=2, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.2ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=254.3ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=506.3ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=509.0ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=754.5ms, windows=2, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.2ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=754.5ms, windows=1, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.5ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=756.3ms, windows=2, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=253.2ms, windows=1, debounce=1)
[WARD CMD] Critical/NORMAL -> SEMANTIC_SUMMARY (latency=257.7ms, windows=1, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=506.2ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=257.7ms, windows=3, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.6ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=263.3ms, windows=1, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=503.1ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=506.6ms, windows=2, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=510.6ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=255.4ms, windows=2, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=258.8ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=756.6ms, windows=2, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=257.7ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=253.6ms, windows=1, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.6ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=505.0ms, windows=1, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=255.6ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=265.5ms, windows=2, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=507.1ms, windows=2, debounce=2)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=752.7ms, windows=3, debounce=3)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=254.0ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=507.8ms, windows=3, debounce=2)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=256.1ms, windows=1, debounce=1)
[WARD CMD] Unstable/NORMAL -> SEMANTIC_SUMMARY (latency=258.2ms, windows=3, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=771.9ms, windows=2, debounce=3)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=258.1ms, windows=7, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=503.6ms, windows=1, debounce=2)
[WARD ACK][WARN] command_id=495 not ACKed by devices [2, 6] after 3 retries
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=258.5ms, windows=2, debounce=1)
[WARD CMD] Unstable/NORMAL -> DOWNSAMPLED_ECG (latency=261.4ms, windows=1, debounce=1)
[WARD CMD] Stable/NORMAL -> FULL_ECG (latency=755.9ms, windows=3, debounce=3)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_CRITICAL (latency=255.7ms, windows=2, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_SUMMARY (latency=255.2ms, windows=1, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=508.2ms, windows=1, debounce=2)
[WARD CMD] Unstable/CRITICAL -> SEMANTIC_SUMMARY (latency=253.4ms, windows=1, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=507.0ms, windows=2, debounce=2)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_SUMMARY (latency=255.2ms, windows=7, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=519.1ms, windows=9, debounce=2)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_SUMMARY (latency=254.5ms, windows=12, debounce=1)
[WARD CMD] Stable/CRITICAL -> SEMANTIC_CRITICAL (latency=507.6ms, windows=14, debounce=2)
[WARD CMD] Stable/ALERT -> FULL_ECG_PRIORITY (latency=264.7ms, windows=3, debounce=1)
[WARD CMD] Stable/ALERT -> SEMANTIC_SUMMARY (latency=253.8ms, windows=8, debounce=1)
