timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition
1774958268.088,86016.0,17280.0,0.799107,78.00445,314.858352,3,224,Critical
1774958268.34,65664.0,15360.0,0.766082,70.812076,286.427546,2,171,Critical
1774958268.583,102528.0,18048.0,0.82397,89.410422,280.984904,3,267,Critical
1774958268.841,119040.0,23040.0,0.806452,86.981754,310.941319,3,310,Critical
1774958269.086,115968.0,24576.0,0.788079,76.718833,304.380108,3,302,Critical
1774958269.334,120960.0,19968.0,0.834921,97.140656,289.761094,3,315,Critical
1774958269.583,131712.0,24960.0,0.810496,85.89311,291.253086,3,343,Critical
1774958269.833,104448.0,21504.0,0.794118,81.059579,312.468439,3,272,Critical
1774958270.088,136320.0,24576.0,0.819718,92.567001,303.959232,5,355,Critical
1774958270.337,119808.0,21888.0,0.817308,87.962481,309.493492,3,312,Critical
1774958270.585,124800.0,24960.0,0.8,83.977321,313.289188,3,325,Critical
1774958270.838,109440.0,19968.0,0.817544,91.597406,301.01451,3,285,Critical
1774958271.091,115200.0,23424.0,0.796667,74.465474,302.544797,4,300,Critical
1774958271.338,141312.0,26880.0,0.809783,92.578193,294.008994,4,368,Critical
1774958271.584,114816.0,20352.0,0.822742,94.181749,298.9202,3,299,Critical
1774958271.834,119808.0,21888.0,0.817308,85.05231,310.156458,3,312,Critical
1774958272.086,119040.0,25344.0,0.787097,74.869373,310.911673,3,310,Critical
1774958272.337,128256.0,24960.0,0.805389,83.935862,291.273913,4,334,Critical
1774958272.588,102144.0,22656.0,0.778195,69.458319,313.441046,3,266,Critical
1774958272.839,130944.0,23040.0,0.824047,93.794576,282.540619,3,341,Critical
1774958273.084,109056.0,22272.0,0.795775,76.615403,296.513442,3,284,Critical
1774958273.338,132096.0,21888.0,0.834302,105.021096,316.595973,4,344,Critical
1774958273.587,83328.0,18048.0,0.78341,66.423984,326.587763,3,217,Critical
1774958273.833,78720.0,16512.0,0.790244,78.250197,288.794235,2,205,Critical
1774958274.086,79104.0,14592.0,0.815534,91.402782,301.389136,4,206,Critical
1774958274.334,89088.0,17664.0,0.801724,82.318415,315.342126,2,232,Critical
1774958274.584,68736.0,13824.0,0.798883,85.974978,297.477312,2,179,Critical
1774958274.839,61824.0,13440.0,0.782609,69.528239,277.964633,2,161,Critical
1774958275.09,72960.0,16512.0,0.773684,70.477852,303.117979,3,190,Critical
1774958275.34,61824.0,13056.0,0.78882,72.190846,289.481605,2,161,Critical
1774958275.588,41856.0,10752.0,0.743119,66.831929,323.915822,2,109,Critical
1774958275.834,52224.0,11520.0,0.779412,72.475044,285.478806,2,136,Critical
1774958276.091,109440.0,18048.0,0.835088,102.860187,289.254731,4,285,Critical
1774958276.34,70272.0,14976.0,0.786885,81.370757,307.178265,2,183,Critical
1774958276.586,79104.0,14976.0,0.81068,82.951711,297.444123,2,206,Critical
1774958276.836,77952.0,14208.0,0.817734,77.551094,301.293914,2,203,Critical
1774958277.083,66432.0,13824.0,0.791908,78.946478,296.518524,3,173,Critical
1774958277.336,104832.0,16896.0,0.838828,104.591868,310.211236,2,273,Critical
