timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition,predictor_source,prediction_confidence,estimated_lost_bytes,reordered_recovered_packets,receiver_overloaded,drain_max_ms,drain_avg_ms,drain_budget_hits,drain_backlog_hits
1778413182.44,24576.0,24064.0,0.030928,14.666238,63.00493,4,97,Unstable,heuristic,,192,28,0,0.115,0.053,0,0
1778413182.688,23808.0,22528.0,0.053763,14.18774,65.075503,4,93,Unstable,heuristic,,320,26,0,0.271,0.055,0,0
1778413182.941,25856.0,24576.0,0.049505,15.350275,64.829613,6,101,Unstable,heuristic,,320,37,0,0.23,0.057,0,0
1778413183.195,24576.0,23808.0,0.03125,16.091331,70.945573,5,96,Unstable,heuristic,,192,35,0,0.093,0.048,0,0
1778413183.438,23296.0,21760.0,0.076087,16.084677,70.383964,4,92,Unstable,heuristic,,448,28,1,0.128,0.054,0,1
1778413183.688,25088.0,23808.0,0.05102,14.794737,69.413147,4,98,Unstable,heuristic,,320,30,1,0.264,0.055,0,1
1778413183.941,24832.0,23552.0,0.070707,15.631629,71.191308,5,99,Unstable,heuristic,,448,30,0,0.13,0.06,0,0
1778413184.191,26368.0,24064.0,0.087379,16.765095,73.604548,6,103,Critical,heuristic,,576,34,1,0.116,0.055,0,1
1778413184.445,23808.0,23040.0,0.052632,17.038488,69.384132,4,95,Unstable,heuristic,,320,32,0,0.141,0.057,0,0
1778413184.691,24576.0,22528.0,0.092784,15.650763,69.396547,4,97,Critical,heuristic,,576,26,0,0.134,0.056,0,0
1778413184.94,24832.0,24576.0,0.030303,16.039888,70.319432,6,99,Unstable,heuristic,,192,33,1,0.098,0.052,0,1
1778413185.19,25344.0,24064.0,0.050505,14.062427,69.249658,5,99,Unstable,heuristic,,320,29,0,0.133,0.063,0,0
1778413185.438,24576.0,22784.0,0.082474,19.414377,70.486771,4,97,Critical,heuristic,,512,39,0,0.286,0.064,0,0
1778413185.688,24832.0,24320.0,0.040404,16.240333,71.024064,4,99,Unstable,heuristic,,256,37,1,0.156,0.056,0,1
1778413185.939,24832.0,22272.0,0.112245,18.083024,68.978085,7,98,Critical,heuristic,,704,29,0,0.144,0.053,0,0
1778413186.19,24320.0,24576.0,0.020408,17.582213,72.056676,5,98,Unstable,heuristic,,128,35,1,0.206,0.052,0,1
1778413186.444,25088.0,24064.0,0.040816,18.461438,72.539591,4,98,Unstable,heuristic,,256,44,0,0.151,0.055,0,0
1778413186.69,25088.0,23040.0,0.081633,14.686781,69.408406,4,98,Critical,heuristic,,512,26,0,0.109,0.054,0,0
1778413186.939,24064.0,23296.0,0.042105,17.992093,70.244789,5,95,Unstable,heuristic,,256,31,0,0.122,0.055,0,0
1778413187.188,26112.0,23552.0,0.098039,15.618627,75.997933,5,102,Critical,heuristic,,640,33,1,0.255,0.061,0,1
1778413187.439,24064.0,22528.0,0.06383,19.111874,74.906875,4,94,Unstable,heuristic,,384,39,0,0.335,0.103,0,0
1778413187.691,25088.0,22016.0,0.131313,18.457665,73.265608,4,99,Critical,heuristic,,832,34,1,0.263,0.088,0,1
1778413187.939,23808.0,23552.0,0.061224,21.682301,72.882225,5,98,Unstable,heuristic,,384,39,0,0.389,0.071,0,0
1778413188.188,25856.0,23808.0,0.088235,15.967238,74.493229,6,102,Critical,heuristic,,576,27,1,0.207,0.076,0,1
1778413188.438,23552.0,22784.0,0.032609,19.510419,73.042144,4,92,Unstable,heuristic,,192,45,0,0.284,0.06,0,0
1778413188.695,24064.0,22016.0,0.094737,18.58528,77.266671,4,95,Critical,heuristic,,576,31,0,0.149,0.057,0,0
1778413188.938,25088.0,23040.0,0.081633,16.625026,77.096661,5,98,Critical,heuristic,,512,34,1,0.218,0.072,0,1
1778413189.192,26112.0,24832.0,0.067308,16.266599,74.099929,6,104,Unstable,heuristic,,448,33,0,0.375,0.075,0,0
1778413189.44,24320.0,23808.0,0.041237,15.476655,75.803034,4,97,Unstable,heuristic,,256,32,0,0.116,0.058,0,0
1778413189.694,24576.0,23296.0,0.071429,18.519784,77.716311,4,98,Unstable,heuristic,,448,39,1,0.131,0.056,0,2
1778413189.939,23808.0,24064.0,0.0,17.040565,75.126635,5,94,Unstable,heuristic,,0,37,0,0.138,0.052,0,0
1778413190.191,25600.0,24320.0,0.05,16.973229,74.220268,6,100,Unstable,heuristic,,320,37,1,0.205,0.058,0,1
1778413190.442,24320.0,23808.0,0.03125,19.917447,77.628313,4,96,Unstable,heuristic,,192,36,1,0.143,0.068,0,1
1778413190.694,24832.0,23808.0,0.041237,18.04662,78.814409,4,97,Unstable,heuristic,,256,35,0,0.224,0.065,0,0
1778413190.941,25600.0,24064.0,0.06,17.566057,76.625535,5,100,Unstable,heuristic,,384,34,0,0.164,0.056,0,0
1778413191.195,25344.0,25088.0,0.039216,16.558309,75.248108,6,102,Unstable,heuristic,,256,39,1,0.161,0.058,0,1
1778413191.438,123904.0,115200.0,0.074074,51.295938,8.183052,7,486,Critical,heuristic,,2304,158,0,0.374,0.055,0,0
1778413191.69,25344.0,24320.0,0.05,17.953976,75.057763,4,100,Unstable,heuristic,,320,42,1,0.843,0.067,0,1
1778413191.938,24320.0,23552.0,0.041667,17.244704,74.605208,5,96,Unstable,heuristic,,256,32,0,0.129,0.058,0,0
1778413192.189,24832.0,23296.0,0.071429,21.383663,73.994503,6,98,Unstable,heuristic,,448,39,1,0.169,0.062,0,2
1778413192.441,24832.0,24576.0,0.020408,17.31731,74.276748,4,98,Unstable,heuristic,,128,38,0,0.791,0.067,0,0
1778413192.692,24320.0,23296.0,0.042105,18.42231,73.426422,4,95,Unstable,heuristic,,256,36,0,0.184,0.068,0,0
1778413192.939,25088.0,24576.0,0.030303,19.200265,74.256827,5,99,Unstable,heuristic,,192,36,0,0.166,0.066,0,0
1778413193.191,24576.0,23296.0,0.052083,18.129037,75.137644,6,96,Unstable,heuristic,,320,36,0,0.139,0.057,0,0
1778413193.438,25856.0,23296.0,0.09901,15.175337,74.641259,4,101,Critical,heuristic,,640,33,0,0.206,0.06,0,0
1778413193.69,24320.0,23808.0,0.041237,17.287152,76.531315,4,97,Unstable,heuristic,,256,36,0,0.185,0.054,0,0
1778413193.941,25088.0,23296.0,0.071429,17.960782,76.357538,5,98,Unstable,heuristic,,448,37,0,0.17,0.057,0,0
1778413194.19,25856.0,24832.0,0.039604,22.128811,72.820831,6,101,Unstable,heuristic,,256,43,0,0.111,0.055,0,0
1778413194.439,25600.0,23040.0,0.108911,15.489594,67.1796,4,101,Critical,heuristic,,704,29,0,0.222,0.058,0,0
1778413194.696,23296.0,24320.0,0.0,16.767381,68.272508,4,95,Unstable,heuristic,,0,39,0,0.208,0.063,0,0
1778413194.939,26624.0,24576.0,0.076923,18.469155,68.24596,5,104,Unstable,heuristic,,512,33,0,0.104,0.051,0,0
1778413195.192,23040.0,22272.0,0.064516,17.713511,69.444459,6,93,Unstable,heuristic,,384,36,0,0.188,0.07,0,0
1778413195.443,25344.0,23040.0,0.090909,18.507176,70.31126,4,99,Critical,heuristic,,576,37,0,0.149,0.055,0,0
1778413195.692,25344.0,23552.0,0.098039,19.17278,69.165349,4,102,Critical,heuristic,,640,35,1,0.123,0.051,0,1
1778413195.94,23552.0,22528.0,0.083333,16.350567,69.091718,5,96,Critical,heuristic,,512,30,1,0.199,0.059,0,2
1778413196.188,25600.0,24576.0,0.058824,17.151808,69.259269,5,102,Unstable,heuristic,,384,33,0,0.093,0.049,0,0
1778413196.438,25344.0,24576.0,0.04,16.728287,68.136171,4,100,Unstable,heuristic,,256,36,1,0.127,0.052,0,1
1778413196.688,25088.0,23296.0,0.09,17.661003,66.363125,4,100,Critical,heuristic,,576,35,0,0.189,0.053,0,0
1778413196.945,23296.0,23296.0,0.042105,15.226076,69.80661,5,95,Unstable,heuristic,,256,32,0,0.126,0.056,0,0
1778413197.19,25344.0,24576.0,0.030303,17.968776,68.026175,6,99,Unstable,heuristic,,192,43,1,0.167,0.052,0,1
1778413197.441,24832.0,23552.0,0.051546,17.769591,69.38479,4,97,Unstable,heuristic,,320,34,0,0.122,0.053,0,0
1778413197.688,25600.0,23808.0,0.07,17.798465,65.50341,4,100,Unstable,heuristic,,448,34,0,0.185,0.056,0,0
1778413197.94,24064.0,22272.0,0.09375,17.355442,67.543041,5,96,Critical,heuristic,,576,26,0,0.183,0.057,0,0
1778413198.194,24832.0,24576.0,0.04,19.175371,67.79974,6,100,Unstable,heuristic,,256,35,1,0.113,0.052,0,2
1778413198.44,25600.0,24320.0,0.05,16.80001,68.149082,4,100,Unstable,heuristic,,320,34,0,0.092,0.049,0,0
1778413198.691,23552.0,23040.0,0.052632,17.090739,67.894853,4,95,Unstable,heuristic,,320,32,1,0.188,0.056,0,1
1778413198.939,24576.0,23808.0,0.041237,20.633705,69.20502,5,97,Unstable,heuristic,,256,39,0,0.213,0.058,0,0
1778413199.191,24832.0,24064.0,0.040816,19.500616,68.946547,6,98,Unstable,heuristic,,256,37,0,0.142,0.056,0,0
1778413199.443,25088.0,22784.0,0.091837,17.078793,70.517285,4,98,Critical,heuristic,,576,34,0,0.153,0.065,0,0
1778413199.689,24576.0,23552.0,0.041667,17.193372,69.891733,4,96,Unstable,heuristic,,256,34,0,0.138,0.059,0,0
1778413199.941,25088.0,22528.0,0.12,15.460277,66.258328,5,100,Critical,heuristic,,768,28,1,0.238,0.058,0,1
1778413200.188,23808.0,23040.0,0.072165,18.50938,67.818435,5,97,Unstable,heuristic,,448,38,1,0.106,0.052,0,1
1778413200.44,25088.0,24320.0,0.040404,18.029881,69.67021,4,99,Unstable,heuristic,,256,36,0,0.172,0.058,0,0
1778413200.689,24576.0,23808.0,0.05102,20.027458,67.207272,4,98,Unstable,heuristic,,320,37,0,0.169,0.055,0,0
1778413200.939,24064.0,24064.0,0.030928,19.827257,69.417842,5,97,Unstable,heuristic,,192,38,1,0.128,0.058,0,1
1778413201.19,25600.0,23040.0,0.1,17.02648,69.229698,6,100,Critical,heuristic,,640,34,1,0.231,0.059,0,1
1778413201.44,23808.0,22528.0,0.073684,19.01868,69.956503,4,95,Unstable,heuristic,,448,35,0,0.117,0.054,0,0
1778413201.692,25344.0,23808.0,0.079208,18.842572,70.29015,4,101,Unstable,heuristic,,512,39,0,0.125,0.054,0,0
1778413201.939,24832.0,24832.0,0.010204,15.50892,69.777757,5,98,Unstable,heuristic,,64,41,0,0.205,0.06,0,0
1778413202.188,25600.0,23552.0,0.08,16.370436,69.592098,6,100,Critical,heuristic,,512,33,0,0.164,0.059,0,0
1778413202.439,24320.0,23808.0,0.05102,17.29633,67.902091,4,98,Unstable,heuristic,,320,36,0,0.225,0.064,0,0
1778413202.69,24320.0,23552.0,0.031579,16.400498,67.792765,4,95,Unstable,heuristic,,192,34,0,0.121,0.057,0,0
1778413202.939,25088.0,23808.0,0.060606,11.412251,68.331526,5,99,Unstable,heuristic,,384,24,1,0.099,0.052,0,2
1778413203.192,23808.0,23040.0,0.052632,15.251382,70.619106,5,95,Unstable,heuristic,,320,28,1,0.232,0.066,0,1
1778413203.44,25856.0,23552.0,0.089109,15.552775,68.394101,4,101,Critical,heuristic,,576,33,1,0.209,0.059,0,1
1778413203.689,22016.0,22272.0,0.011364,17.889982,69.005618,4,88,Unstable,heuristic,,64,30,1,0.401,0.1,0,1
1778413203.938,26112.0,24320.0,0.068627,13.122029,70.037164,5,102,Unstable,heuristic,,448,25,0,0.233,0.087,0,0
1778413204.196,25600.0,23808.0,0.07,14.31874,71.332852,6,100,Unstable,heuristic,,448,31,1,0.318,0.101,0,1
1778413204.442,24064.0,23040.0,0.042553,17.942058,70.545448,4,94,Unstable,heuristic,,256,36,0,0.287,0.086,0,0
1778413204.69,24832.0,23552.0,0.061224,12.85525,69.266641,4,98,Unstable,heuristic,,384,22,1,0.367,0.082,0,2
1778413204.943,24832.0,23296.0,0.071429,16.200718,69.024678,5,98,Unstable,heuristic,,448,31,0,0.296,0.087,0,0
1778413205.192,24064.0,23552.0,0.021277,16.999963,68.121267,6,94,Unstable,heuristic,,128,37,1,0.329,0.098,0,1
1778413205.44,25344.0,23040.0,0.090909,11.629717,68.95224,4,99,Critical,heuristic,,576,22,0,0.17,0.086,0,0
1778413205.691,23040.0,22784.0,0.043011,15.98453,67.625932,4,93,Unstable,heuristic,,256,33,1,0.561,0.091,0,3
1778413205.938,25600.0,23808.0,0.07,16.022175,69.483642,5,100,Unstable,heuristic,,448,33,1,0.416,0.074,0,1
1778413206.189,23040.0,21760.0,0.065934,13.854958,67.822437,6,91,Unstable,heuristic,,384,19,0,0.175,0.074,0,0
1778413206.443,26624.0,24832.0,0.067308,16.971505,69.364572,4,104,Unstable,heuristic,,448,32,1,0.443,0.07,0,1
1778413206.691,23808.0,22528.0,0.06383,14.154385,71.724718,4,94,Unstable,heuristic,,384,27,1,0.422,0.059,0,1
1778413206.945,24832.0,23552.0,0.051546,15.750315,69.948147,5,97,Unstable,heuristic,,320,31,0,0.455,0.063,0,0
1778413207.189,24576.0,24320.0,0.010417,15.052994,71.198097,6,96,Unstable,heuristic,,64,26,0,1.13,0.068,0,0
1778413207.439,24320.0,22784.0,0.063158,14.417177,69.404045,4,95,Unstable,heuristic,,384,27,0,0.132,0.058,0,0
1778413207.688,25088.0,23040.0,0.090909,16.684079,72.128948,4,99,Critical,heuristic,,576,27,1,0.165,0.059,0,1
1778413207.943,23808.0,22528.0,0.06383,13.463297,70.523891,4,94,Unstable,heuristic,,384,23,1,0.284,0.078,0,1
1778413208.189,24576.0,23552.0,0.041667,15.627076,70.534268,7,96,Unstable,heuristic,,256,33,0,0.195,0.094,0,0
1778413208.443,26112.0,23296.0,0.107843,14.304656,69.30678,4,102,Critical,heuristic,,704,23,0,0.193,0.086,0,0
1778413208.692,23296.0,24064.0,0.020833,14.703789,67.625616,4,96,Unstable,heuristic,,128,36,1,0.475,0.078,0,1
1778413208.938,24320.0,22528.0,0.073684,14.791982,69.987741,4,95,Unstable,heuristic,,448,25,1,0.531,0.088,0,1
1778413209.191,25088.0,23040.0,0.090909,16.711092,71.637374,7,99,Critical,heuristic,,576,32,0,0.239,0.08,0,0
1778413209.439,23552.0,22528.0,0.043478,11.50158,72.18097,4,92,Unstable,heuristic,,256,22,0,0.155,0.093,0,0
1778413209.692,25600.0,23040.0,0.1,14.987906,70.246461,4,100,Critical,heuristic,,640,25,1,0.186,0.085,0,1
1778413209.94,24064.0,23296.0,0.031915,13.976157,72.328497,5,94,Unstable,heuristic,,192,31,0,0.366,0.068,0,0
1778413210.189,26368.0,24320.0,0.07767,18.172631,71.439931,6,103,Unstable,heuristic,,512,39,0,0.249,0.069,0,0
1778413210.442,23040.0,22016.0,0.054945,15.860458,73.236865,4,91,Unstable,heuristic,,320,31,0,0.192,0.06,0,0
1778413210.688,24576.0,23296.0,0.052083,18.794374,74.159137,4,96,Unstable,heuristic,,320,41,0,0.126,0.056,0,0
1778413210.938,25088.0,23296.0,0.071429,19.027956,73.561241,5,98,Unstable,heuristic,,448,40,1,0.18,0.06,0,1
1778413211.188,26112.0,23552.0,0.098039,22.22759,71.55026,6,102,Critical,heuristic,,640,44,0,0.158,0.068,0,0
1778413211.439,25088.0,23552.0,0.08,16.901384,72.410415,4,100,Critical,heuristic,,512,32,1,0.152,0.057,0,1
1778413211.692,23552.0,22784.0,0.072917,15.165736,72.351169,4,96,Unstable,heuristic,,448,29,0,0.113,0.055,0,0
1778413211.939,25600.0,24576.0,0.067961,16.829272,70.565884,4,103,Unstable,heuristic,,448,39,0,0.24,0.058,0,0
1778413212.189,23808.0,23296.0,0.031915,20.385674,73.889201,7,94,Unstable,heuristic,,192,39,0,0.19,0.061,0,0
1778413212.441,24576.0,23040.0,0.0625,17.527148,72.954732,4,96,Unstable,heuristic,,384,35,0,0.175,0.062,0,0
1778413212.688,25088.0,22784.0,0.10101,15.966381,74.890284,4,99,Critical,heuristic,,640,27,0,0.14,0.058,0,0
1778413212.943,24576.0,23040.0,0.090909,17.100133,71.63345,4,99,Critical,heuristic,,576,34,1,0.104,0.056,0,1
1778413213.19,25856.0,23296.0,0.09901,16.581609,71.24294,7,101,Critical,heuristic,,640,31,1,0.319,0.056,0,3
1778413213.444,24576.0,23808.0,0.041237,19.427317,69.490446,4,97,Unstable,heuristic,,256,41,0,0.105,0.051,0,0
1778413213.692,24832.0,23552.0,0.051546,19.614018,71.584007,4,97,Unstable,heuristic,,320,41,0,0.197,0.056,0,0
1778413213.94,24320.0,23296.0,0.042105,18.959575,69.426471,5,95,Unstable,heuristic,,256,38,1,0.109,0.051,0,1
1778413214.194,24064.0,23296.0,0.031915,17.372019,72.046225,6,94,Unstable,heuristic,,192,32,0,0.099,0.053,0,0
1778413214.44,26624.0,24064.0,0.096154,18.055639,70.448216,4,104,Critical,heuristic,,640,34,0,0.125,0.055,0,0
1778413214.691,22784.0,22528.0,0.032967,17.596223,70.284594,4,91,Unstable,heuristic,,192,34,0,0.134,0.05,0,0
1778413214.94,25856.0,23296.0,0.09901,17.399088,71.621497,5,101,Critical,heuristic,,640,32,0,0.195,0.053,0,0
1778413215.189,25600.0,24320.0,0.059406,17.030641,71.375744,7,101,Unstable,heuristic,,384,32,0,0.123,0.052,0,0
1778413215.438,25344.0,23040.0,0.108911,18.902156,68.524565,4,101,Critical,heuristic,,704,36,0,0.255,0.057,0,0
1778413215.69,24064.0,23552.0,0.070707,17.066098,71.853918,4,99,Unstable,heuristic,,448,37,0,0.119,0.054,0,0
1778413215.939,24320.0,22784.0,0.063158,18.803532,72.031233,4,95,Unstable,heuristic,,384,29,1,0.125,0.052,0,1
1778413216.196,24576.0,23552.0,0.041667,18.46824,71.810484,7,96,Unstable,heuristic,,256,36,0,0.152,0.051,0,0
1778413216.439,24832.0,23296.0,0.061856,14.708708,69.160647,4,97,Unstable,heuristic,,384,29,1,0.207,0.054,0,1
1778413216.688,24064.0,22528.0,0.073684,16.647827,72.505439,4,95,Unstable,heuristic,,448,32,0,0.151,0.055,0,0
1778413216.941,25088.0,23552.0,0.061224,17.230988,69.382991,4,98,Unstable,heuristic,,384,36,0,0.122,0.053,0,0
1778413217.19,25600.0,25088.0,0.029703,20.279668,71.885873,7,101,Unstable,heuristic,,192,39,1,0.123,0.052,0,2
1778413217.444,25600.0,23808.0,0.07,15.838469,74.671674,4,100,Unstable,heuristic,,448,29,0,0.193,0.055,0,0
1778413217.694,23808.0,23296.0,0.052083,19.10627,72.812969,4,96,Unstable,heuristic,,320,38,0,0.137,0.054,0,0
1778413217.938,25344.0,23040.0,0.1,18.376689,71.664696,5,100,Critical,heuristic,,640,29,0,0.162,0.053,0,0
1778413218.192,25088.0,24064.0,0.06,15.918785,71.151934,6,100,Unstable,heuristic,,384,29,1,0.18,0.053,0,1
1778413218.441,24320.0,24576.0,0.020408,16.602479,70.252262,4,98,Unstable,heuristic,,128,34,0,0.219,0.06,0,0
1778413218.688,24832.0,23040.0,0.072165,17.503275,71.940589,4,97,Unstable,heuristic,,448,38,1,0.098,0.053,0,1
1778413218.938,24064.0,23552.0,0.031579,15.194724,72.459651,4,95,Unstable,heuristic,,192,32,0,0.138,0.059,0,0
1778413219.19,25344.0,23040.0,0.090909,15.051307,67.423919,7,99,Critical,heuristic,,576,27,0,0.107,0.062,0,0
1778413219.439,24064.0,21504.0,0.115789,16.604512,70.632872,4,95,Critical,heuristic,,704,31,0,0.219,0.059,0,0
1778413219.693,24832.0,24064.0,0.06,19.678506,69.823118,4,100,Unstable,heuristic,,384,38,1,0.123,0.052,0,2
1778413219.938,26624.0,24064.0,0.104762,18.914568,67.692825,4,105,Critical,heuristic,,704,36,0,0.205,0.055,0,0
1778413220.191,24064.0,22784.0,0.072917,15.221242,70.633679,7,96,Unstable,heuristic,,448,32,0,0.133,0.052,0,0
1778413220.438,24576.0,22784.0,0.082474,15.959906,71.455503,4,97,Critical,heuristic,,512,32,1,0.166,0.054,0,2
1778413220.69,24576.0,23552.0,0.061224,18.606549,69.871965,4,98,Unstable,heuristic,,384,37,0,0.119,0.054,0,0
1778413220.945,24320.0,22272.0,0.103093,16.382354,71.427452,5,97,Critical,heuristic,,640,30,0,0.192,0.055,0,0
1778413221.191,25088.0,24320.0,0.030612,15.37985,69.23142,6,98,Unstable,heuristic,,192,31,0,0.151,0.055,0,0
1778413221.441,24576.0,23552.0,0.051546,15.082657,71.787109,4,97,Unstable,heuristic,,320,28,1,0.176,0.056,0,1
1778413221.69,25344.0,21248.0,0.161616,18.553648,70.576843,4,99,Critical,heuristic,,1024,33,0,0.144,0.056,0,0
1778413221.938,24576.0,24320.0,0.05,18.065427,69.59675,5,100,Unstable,heuristic,,320,40,0,0.163,0.052,0,0
1778413222.191,24576.0,23552.0,0.041667,19.830953,70.873704,6,96,Unstable,heuristic,,256,35,1,0.129,0.054,0,1
1778413222.439,25600.0,23552.0,0.08,19.39545,69.333185,4,100,Critical,heuristic,,512,38,0,0.262,0.054,0,0
1778413222.693,24320.0,22528.0,0.083333,19.85373,69.250557,4,96,Critical,heuristic,,512,42,0,0.351,0.088,0,0
1778413222.941,125696.0,120832.0,0.04065,52.024628,8.372723,7,492,Critical,heuristic,,1280,188,1,0.167,0.055,0,5
1778413223.188,25344.0,24064.0,0.050505,16.076912,70.382126,5,99,Unstable,heuristic,,320,37,0,0.109,0.051,0,0
1778413223.439,25600.0,24064.0,0.06,18.886564,67.034097,4,100,Unstable,heuristic,,384,31,0,0.117,0.056,0,0
1778413223.69,23808.0,23040.0,0.042553,17.713086,70.040525,4,94,Unstable,heuristic,,256,36,0,0.113,0.055,0,0
1778413223.944,24832.0,23296.0,0.061856,17.40634,71.102928,5,97,Unstable,heuristic,,384,35,0,0.15,0.057,0,0
1778413224.19,24576.0,24064.0,0.020833,18.534838,69.752229,6,96,Unstable,heuristic,,128,36,0,0.177,0.054,0,0
1778413224.438,25856.0,23808.0,0.079208,15.936436,68.116765,4,101,Unstable,heuristic,,512,36,1,0.24,0.06,0,1
1778413224.689,25344.0,23040.0,0.1,15.958156,68.883046,4,100,Critical,heuristic,,640,32,0,0.125,0.057,0,0
1778413224.94,23296.0,22016.0,0.075269,19.567113,70.599273,5,93,Unstable,heuristic,,448,30,0,0.145,0.059,0,0
1778413225.195,26112.0,25088.0,0.039216,15.446439,65.975664,6,102,Unstable,heuristic,,256,27,1,0.197,0.056,0,1
1778413225.438,24576.0,24064.0,0.020833,13.599959,63.242395,4,96,Unstable,heuristic,,128,29,0,0.128,0.055,0,0
1778413225.688,25088.0,24064.0,0.050505,14.225815,63.66711,4,99,Unstable,heuristic,,320,30,0,0.116,0.055,0,0
1778413225.939,23552.0,23040.0,0.042553,12.512925,63.846217,5,94,Unstable,heuristic,,256,27,0,0.145,0.055,0,0
1778413226.197,27136.0,24576.0,0.09434,13.819233,62.81545,6,106,Critical,heuristic,,640,24,0,0.215,0.073,0,0
1778413226.439,24064.0,22784.0,0.082474,13.048844,64.364492,4,97,Critical,heuristic,,512,24,0,0.141,0.056,0,0
1778413226.689,23552.0,23552.0,0.031579,16.734784,64.634186,4,95,Unstable,heuristic,,192,34,0,0.099,0.053,0,0
1778413226.941,26112.0,24832.0,0.04902,16.086357,61.433495,5,102,Unstable,heuristic,,320,36,0,0.201,0.057,0,0
1778413227.189,24832.0,24320.0,0.040404,17.023965,65.144875,6,99,Unstable,heuristic,,256,35,0,0.127,0.059,0,0
1778413227.438,24320.0,22528.0,0.073684,14.038265,60.36255,4,95,Unstable,heuristic,,448,26,1,0.118,0.051,0,1
1778413227.688,24320.0,23296.0,0.052083,16.070793,62.48805,4,96,Unstable,heuristic,,320,30,1,0.128,0.06,0,1
1778413227.942,24320.0,23040.0,0.0625,14.199132,64.099179,5,96,Unstable,heuristic,,384,21,1,0.152,0.065,0,1
1778413228.19,25600.0,24576.0,0.04,14.297684,60.891757,6,100,Unstable,heuristic,,256,29,0,0.23,0.072,0,0
1778413228.44,24064.0,22784.0,0.053191,14.609522,63.924822,4,94,Unstable,heuristic,,320,29,0,0.161,0.065,0,0
1778413228.69,25600.0,23808.0,0.088235,15.928038,63.235042,4,102,Critical,heuristic,,576,32,0,0.166,0.07,0,0
1778413228.938,24320.0,24064.0,0.040816,16.311055,63.323848,4,98,Unstable,heuristic,,256,33,0,0.187,0.067,0,0
1778413229.19,25088.0,24576.0,0.020408,16.59711,59.010133,7,98,Unstable,heuristic,,128,32,0,0.166,0.057,0,0
1778413229.439,25344.0,23040.0,0.090909,11.399558,57.730336,4,99,Critical,heuristic,,576,18,0,0.12,0.056,0,0
1778413229.688,24576.0,25088.0,0.02,15.193856,55.329148,4,100,Unstable,heuristic,,128,31,0,0.165,0.056,0,0
1778413229.939,25088.0,23808.0,0.05102,12.040333,53.88557,4,98,Unstable,heuristic,,320,22,0,0.113,0.058,0,0
1778413230.189,25344.0,23040.0,0.090909,14.728721,54.688279,7,99,Critical,heuristic,,576,30,0,0.225,0.058,0,0
1778413230.44,24576.0,24064.0,0.030928,12.407605,57.577595,4,97,Unstable,heuristic,,192,23,0,0.214,0.056,0,0
1778413230.689,24320.0,22272.0,0.084211,11.143079,55.883841,4,95,Critical,heuristic,,512,19,1,0.156,0.06,0,1
1778413230.94,23808.0,24064.0,0.020833,15.916472,55.580512,4,96,Unstable,heuristic,,128,32,0,0.312,0.093,0,0
1778413231.189,24576.0,23296.0,0.052083,14.475479,57.455482,7,96,Unstable,heuristic,,320,29,0,0.186,0.068,0,0
1778413231.441,24832.0,23296.0,0.061856,14.889353,57.937727,4,97,Unstable,heuristic,,384,28,1,0.256,0.075,0,1
1778413231.691,24576.0,22784.0,0.072917,11.551327,56.806872,4,96,Unstable,heuristic,,448,26,1,0.362,0.072,0,1
1778413231.938,24320.0,23040.0,0.052632,11.439114,57.875374,5,95,Unstable,heuristic,,320,22,0,0.163,0.063,0,0
1778413232.193,25600.0,24832.0,0.039604,13.453732,55.674228,6,101,Unstable,heuristic,,256,31,0,0.159,0.056,0,0
1778413232.441,24576.0,23552.0,0.051546,14.709771,56.827188,4,97,Unstable,heuristic,,320,35,1,0.199,0.06,0,1
1778413232.694,24576.0,23296.0,0.052083,13.17734,54.068937,4,96,Unstable,heuristic,,320,27,0,0.185,0.055,0,0
1778413232.939,24064.0,23040.0,0.042553,12.115211,56.027428,5,94,Unstable,heuristic,,256,28,0,0.313,0.071,0,0
1778413233.193,25088.0,24576.0,0.020408,12.425289,52.536567,6,98,Unstable,heuristic,,128,23,1,0.186,0.071,0,1
1778413233.441,25088.0,24320.0,0.030612,10.056711,50.90255,4,98,Unstable,heuristic,,192,17,0,0.38,0.066,0,0
1778413233.694,24832.0,24064.0,0.040816,13.041524,48.99571,4,98,Unstable,heuristic,,256,25,0,0.169,0.071,0,0
1778413233.939,24320.0,23808.0,0.021053,12.369179,48.673866,5,95,Unstable,heuristic,,128,25,0,0.155,0.066,0,0
1778413234.188,25088.0,24064.0,0.040816,12.243568,49.540558,6,98,Unstable,heuristic,,256,23,1,0.182,0.06,0,1
1778413234.44,24064.0,23552.0,0.041667,11.448363,48.021171,4,96,Unstable,heuristic,,256,24,0,0.349,0.063,0,0
1778413234.689,25344.0,24064.0,0.050505,11.532999,49.248401,4,99,Unstable,heuristic,,320,21,0,0.247,0.065,0,0
1778413234.941,24064.0,22784.0,0.063158,11.463479,48.302541,5,95,Unstable,heuristic,,384,20,0,0.114,0.059,0,0
1778413235.191,24576.0,24320.0,0.030612,13.134803,50.969784,6,98,Unstable,heuristic,,192,25,1,0.15,0.058,0,1
1778413235.439,25088.0,23808.0,0.05102,11.563183,48.165391,4,98,Unstable,heuristic,,320,24,0,0.212,0.065,0,0
1778413235.69,25344.0,23040.0,0.090909,12.407088,48.311374,4,99,Critical,heuristic,,576,18,0,0.108,0.058,0,0
