timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition
1774957081.079,25600.0,25088.0,0.02,3.707903,22.273056,6,100,Stable
1774957081.331,26112.0,24320.0,0.068627,4.393174,22.701652,5,102,Unstable
1774957081.579,24064.0,23808.0,0.010638,3.808703,22.080724,4,94,Stable
1774957081.832,25344.0,24576.0,0.030303,4.123074,22.080459,4,99,Unstable
1774957082.078,25344.0,24320.0,0.040404,3.512425,21.872781,6,99,Unstable
1774957082.328,24576.0,24064.0,0.020833,3.821934,21.840565,5,96,Stable
1774957082.581,25856.0,25088.0,0.029703,4.055858,22.674427,4,101,Stable
1774957082.828,24064.0,24064.0,0.0,3.108184,22.214441,4,94,Stable
1774957083.078,25344.0,24832.0,0.020202,3.84231,21.636609,6,99,Stable
1774957083.332,25600.0,25088.0,0.02,3.502393,22.23308,5,100,Stable
1774957083.581,24832.0,24064.0,0.030928,3.567457,22.039472,4,97,Unstable
1774957083.829,24832.0,24320.0,0.020619,3.791001,21.804057,4,97,Stable
1774957084.082,25344.0,24832.0,0.020202,3.535996,21.816826,6,99,Stable
1774957084.333,24576.0,24576.0,0.0,3.79772,21.361607,5,96,Stable
1774957084.579,24576.0,23808.0,0.03125,4.012854,22.253421,4,96,Unstable
1774957084.83,25088.0,23552.0,0.061224,3.741394,21.080849,4,98,Unstable
1774957085.078,24576.0,24576.0,0.0,3.228361,21.577803,5,96,Stable
1774957085.328,25088.0,24064.0,0.040816,3.396039,21.931083,6,98,Unstable
1774957085.579,23808.0,23808.0,0.0,4.193585,22.044015,4,93,Stable
1774957085.829,24064.0,24064.0,0.0,3.573826,22.067765,4,94,Stable
1774957086.078,23808.0,23552.0,0.010753,3.583566,21.673143,5,93,Stable
1774957086.329,24320.0,23808.0,0.021053,3.87071,22.186769,5,95,Stable
1774957086.578,23808.0,23296.0,0.021505,3.206701,22.372838,5,93,Stable
1774957086.83,24832.0,23808.0,0.041237,3.979491,22.377035,4,97,Unstable
1774957087.078,25344.0,25344.0,0.0,5.349378,22.592564,6,99,Stable
1774957087.328,25600.0,24576.0,0.04,4.19496,21.820342,5,100,Unstable
1774957087.58,25088.0,24064.0,0.040816,4.411578,21.741494,5,98,Unstable
1774957087.828,24832.0,24320.0,0.020619,3.893217,22.575404,4,97,Stable
1774957088.08,26880.0,24320.0,0.095238,4.38911,21.829673,5,105,Critical
1774957088.332,24064.0,24064.0,0.0,3.935941,21.855481,5,94,Stable
1774957088.578,24576.0,24320.0,0.010417,3.630462,22.500693,5,96,Stable
1774957088.828,24576.0,24576.0,0.0,3.379442,22.319975,4,96,Stable
1774957089.078,24832.0,24064.0,0.030928,3.197394,21.562122,5,97,Unstable
1774957089.328,25344.0,24320.0,0.040404,4.334929,22.642191,5,99,Unstable
1774957089.58,26368.0,25088.0,0.048544,3.547406,21.775455,5,103,Unstable
1774957089.83,24064.0,23808.0,0.010638,3.598623,21.990435,4,94,Stable
1774957090.083,24320.0,24064.0,0.010526,3.360173,22.118726,4,95,Stable
1774957090.329,25600.0,24320.0,0.05,3.958617,22.169098,6,100,Unstable
1774957090.584,24832.0,24576.0,0.010309,3.716176,21.536549,5,97,Stable
1774957090.832,24576.0,23552.0,0.041667,3.081358,21.909136,4,96,Unstable
1774957091.078,24320.0,24320.0,0.0,3.649247,22.299902,5,95,Stable
1774957091.336,25344.0,24576.0,0.030303,3.7468,22.722806,5,99,Unstable
1774957091.582,24832.0,23808.0,0.041237,4.021445,21.53894,5,97,Unstable
1774957091.829,24064.0,23296.0,0.031915,3.860775,22.019213,4,94,Unstable
1774957092.079,24320.0,24064.0,0.010526,3.34534,22.089334,4,95,Stable
1774957092.328,25600.0,24576.0,0.04,4.292871,22.59279,6,100,Unstable
1774957092.582,25856.0,24832.0,0.039604,3.87249,21.817991,5,101,Unstable
1774957092.828,24320.0,23296.0,0.042105,3.917912,22.459308,4,95,Unstable
1774957093.078,25088.0,24064.0,0.040816,3.362346,21.184132,4,98,Unstable
1774957093.33,25344.0,25088.0,0.010101,3.542898,21.778099,6,99,Stable
1774957093.579,24832.0,24576.0,0.010309,3.321449,21.723422,5,97,Stable
1774957093.832,24320.0,23296.0,0.042105,3.423217,22.082324,4,95,Unstable
1774957094.078,24064.0,24064.0,0.0,3.867393,22.227285,4,94,Stable
1774957094.329,25088.0,25088.0,0.0,3.696714,21.387662,6,98,Stable
1774957094.579,24832.0,24064.0,0.030928,3.556219,22.060483,5,97,Unstable
1774957094.833,24832.0,24064.0,0.030928,3.721925,21.753694,4,97,Unstable
1774957095.079,23552.0,23552.0,0.0,3.710679,21.270109,4,92,Stable
1774957095.328,25088.0,24320.0,0.030612,3.222819,22.149698,6,98,Unstable
1774957095.58,24320.0,23296.0,0.042105,3.82933,21.925109,5,95,Unstable
1774957095.828,25344.0,24832.0,0.020202,3.571714,21.664988,4,99,Stable
1774957096.078,24064.0,23552.0,0.021277,3.771792,21.513599,4,94,Stable
1774957096.328,25088.0,24832.0,0.010204,3.501605,22.015803,6,98,Stable
1774957096.58,25600.0,24832.0,0.03,4.194653,21.515205,5,100,Unstable
1774957096.828,25600.0,24064.0,0.06,4.117717,21.881946,4,100,Unstable
1774957097.078,24064.0,24064.0,0.0,3.885814,21.988301,4,94,Stable
1774957097.328,25856.0,25344.0,0.019802,3.336095,22.104022,6,101,Stable
1774957097.578,24832.0,24832.0,0.0,3.403988,22.244139,5,97,Stable
1774957097.83,25344.0,24064.0,0.050505,3.649737,21.652975,4,99,Unstable
1774957098.079,26624.0,24576.0,0.076923,3.75062,21.853293,4,104,Unstable
1774957098.33,26624.0,25088.0,0.057692,4.051196,21.81393,6,104,Unstable
1774957098.578,25088.0,24576.0,0.020408,3.452614,22.305325,5,98,Stable
1774957098.828,26368.0,24832.0,0.058252,3.469789,21.780299,4,103,Unstable
1774957099.088,23552.0,22528.0,0.043478,4.307991,21.828595,4,92,Unstable
1774957099.328,8448.0,2816.0,0.666667,71.842042,186.070702,4,33,Critical
1774957099.583,87552.0,18944.0,0.783626,74.293771,264.410676,5,342,Critical
1774957099.829,94976.0,18432.0,0.80593,87.621904,274.34558,5,371,Critical
1774957100.078,101376.0,21760.0,0.785354,76.531508,270.826009,4,396,Critical
1774957100.332,95488.0,19200.0,0.798928,78.259099,279.336033,5,373,Critical
1774957100.578,99584.0,19968.0,0.799486,82.031922,279.445975,5,389,Critical
1774957100.833,92160.0,19200.0,0.791667,72.723462,273.398018,5,360,Critical
1774957101.081,97536.0,19200.0,0.80315,82.737319,270.530329,4,381,Critical
1774957101.33,100096.0,19200.0,0.808184,90.877628,281.207212,5,391,Critical
1774957101.579,112128.0,21248.0,0.810502,87.058691,284.134491,5,438,Critical
1774957101.832,103680.0,19712.0,0.809877,80.548773,274.845043,5,405,Critical
1774957102.079,106752.0,20736.0,0.805755,85.629925,280.224859,4,417,Critical
1774957102.33,106496.0,21248.0,0.800481,80.402144,283.060281,4,416,Critical
1774957102.582,119296.0,22528.0,0.811159,92.427053,271.713674,5,466,Critical
1774957102.835,81664.0,17664.0,0.783699,68.527197,262.838834,5,319,Critical
1774957103.082,111616.0,22016.0,0.802752,82.785193,275.536925,4,436,Critical
1774957103.332,91648.0,19456.0,0.787709,74.29697,266.747255,4,358,Critical
1774957103.584,86272.0,19200.0,0.777448,74.419409,280.386066,6,337,Critical
1774957103.83,102144.0,19456.0,0.809524,87.63766,271.944018,5,399,Critical
1774957104.082,116480.0,24064.0,0.793407,78.934335,277.055111,4,455,Critical
1774957104.331,99328.0,18944.0,0.809278,79.721689,275.186577,4,388,Critical
1774957104.578,97024.0,20736.0,0.78628,79.72322,272.424468,5,379,Critical
1774957104.828,102144.0,21760.0,0.786967,76.409884,275.002351,5,399,Critical
1774957105.081,105216.0,18944.0,0.819951,93.964844,285.100653,4,411,Critical
1774957105.329,105728.0,21248.0,0.799031,82.412412,283.519544,5,413,Critical
1774957105.578,100096.0,22272.0,0.777494,70.196283,283.469603,5,391,Critical
1774957105.831,102912.0,21504.0,0.791045,76.653506,274.791326,4,402,Critical
1774957106.082,99328.0,20224.0,0.796392,76.250858,277.763143,4,388,Critical
1774957106.328,99072.0,19456.0,0.803618,83.187737,292.955766,4,387,Critical
1774957106.581,102144.0,22784.0,0.776942,71.94896,286.246739,6,399,Critical
1774957106.828,81920.0,19456.0,0.7625,61.207185,280.538942,5,320,Critical
1774957107.079,121600.0,22272.0,0.816842,88.862003,277.75101,4,475,Critical
1774957107.328,90624.0,18944.0,0.79096,71.868732,263.016211,4,354,Critical
1774957107.578,92416.0,19456.0,0.789474,77.362531,275.382058,5,361,Critical
1774957107.828,98816.0,20224.0,0.795337,76.490562,280.004052,5,386,Critical
1774957108.079,120576.0,23552.0,0.804671,82.768363,279.589842,4,471,Critical
1774957108.33,105216.0,20480.0,0.805353,84.258446,272.747257,4,411,Critical
1774957108.578,100608.0,21760.0,0.783715,72.588284,282.36227,5,393,Critical
1774957108.831,98816.0,20224.0,0.795337,80.020428,288.246982,5,386,Critical
1774957109.079,98304.0,21760.0,0.778646,68.897087,279.710879,4,384,Critical
1774957109.329,110080.0,20992.0,0.809302,86.318743,267.69871,4,430,Critical
1774957109.581,94976.0,20480.0,0.784367,72.866431,270.513582,5,371,Critical
1774957109.832,93184.0,20736.0,0.777473,67.897158,270.31998,5,364,Critical
1774957110.079,98560.0,20224.0,0.794805,79.650191,272.71233,4,385,Critical
1774957110.33,97280.0,20224.0,0.792105,75.360666,278.963738,4,380,Critical
1774957110.583,96000.0,20736.0,0.784,75.695559,267.974306,6,375,Critical
1774957110.828,97280.0,19200.0,0.802632,76.846997,275.795565,5,380,Critical
1774957111.079,98304.0,20224.0,0.794271,78.024553,277.569285,4,384,Critical
1774957111.328,102656.0,19712.0,0.80798,86.147596,279.897482,4,401,Critical
1774957111.58,87296.0,20736.0,0.762463,67.094135,281.80437,6,341,Critical
1774957111.829,103168.0,19712.0,0.808933,89.773051,285.65204,5,403,Critical
1774957112.084,108288.0,21248.0,0.803783,80.713513,279.524467,4,423,Critical
1774957112.329,115200.0,23040.0,0.8,83.829435,267.906361,4,450,Critical
1774957112.581,104448.0,19712.0,0.811275,87.913498,266.754506,6,408,Critical
1774957112.829,89856.0,19456.0,0.783476,79.08934,261.777109,5,351,Critical
1774957113.08,102912.0,20480.0,0.800995,85.496026,271.927348,4,402,Critical
1774957113.328,112384.0,20224.0,0.820046,89.008811,283.273975,4,439,Critical
1774957113.58,99072.0,21248.0,0.78553,76.058652,274.748897,5,387,Critical
1774957113.829,87808.0,18432.0,0.790087,77.765508,278.991504,5,343,Critical
1774957114.083,100096.0,21248.0,0.787724,74.789886,279.42,4,391,Critical
1774957114.329,89600.0,19456.0,0.782857,70.999095,282.877201,4,350,Critical
1774957114.584,111360.0,21504.0,0.806897,85.146881,282.907143,4,435,Critical
1774957114.828,85248.0,18688.0,0.780781,72.803474,273.660803,5,333,Critical
1774957115.078,98304.0,20736.0,0.789062,75.948771,277.562506,4,384,Critical
1774957115.328,83712.0,18176.0,0.782875,70.852851,278.260815,4,327,Critical
1774957115.582,89088.0,20224.0,0.772989,70.515403,281.856914,5,348,Critical
1774957115.83,112896.0,22784.0,0.798186,82.157411,262.213241,5,441,Critical
1774957116.079,97280.0,20736.0,0.786842,76.807252,273.955534,4,380,Critical
1774957116.329,75520.0,18176.0,0.759322,64.552247,277.851404,4,295,Critical
1774957116.58,125440.0,22784.0,0.818367,95.545252,277.624725,5,490,Critical
1774957116.83,89856.0,19456.0,0.783476,72.837685,280.384644,5,351,Critical
1774957117.081,102400.0,18944.0,0.815,97.333177,270.534528,4,400,Critical
1774957117.329,94720.0,20224.0,0.786486,74.181496,278.596857,5,370,Critical
1774957117.582,115968.0,22784.0,0.803532,82.85474,274.912896,6,453,Critical
1774957117.828,80896.0,16640.0,0.794304,83.206408,267.529047,5,316,Critical
1774957118.081,106240.0,21760.0,0.795181,74.862769,262.153878,4,415,Critical
1774957118.328,96768.0,20736.0,0.785714,78.255447,274.467501,4,378,Critical
1774957118.579,103680.0,23296.0,0.775309,74.965791,278.676148,6,405,Critical
1774957118.836,90368.0,20224.0,0.776204,69.798684,267.868923,5,353,Critical
1774957119.078,96512.0,20736.0,0.785146,75.301535,288.359174,4,377,Critical
1774957119.328,428800.0,42496.0,0.900896,193.489233,141.30393,6,1675,Critical
1774957119.578,113408.0,27648.0,0.756208,67.563216,48.355732,5,443,Critical
1774957119.828,24320.0,24320.0,0.0,1.455771,12.462965,4,95,Stable
1774957120.081,24064.0,24064.0,0.0,1.691839,12.450609,4,94,Stable
1774957120.333,25088.0,25088.0,0.0,1.605739,12.659469,6,98,Stable
1774957120.578,23552.0,23552.0,0.0,1.798083,12.553542,5,92,Stable
1774957120.829,24832.0,24832.0,0.0,1.899014,12.811051,4,97,Stable
1774957121.084,24576.0,24576.0,0.0,1.71342,12.742969,4,96,Stable
1774957121.328,24064.0,23808.0,0.010638,1.8762,12.599102,6,94,Stable
1774957121.578,24576.0,24576.0,0.0,1.538354,12.704653,5,96,Stable
1774957121.83,23808.0,23808.0,0.0,1.398933,12.811922,4,93,Stable
1774957122.084,24576.0,24576.0,0.0,1.541197,12.739847,4,96,Stable
1774957122.329,24576.0,24576.0,0.0,1.493896,12.395379,6,96,Stable
1774957122.584,24320.0,24320.0,0.0,1.670072,12.465954,5,95,Stable
1774957122.835,24576.0,24576.0,0.0,1.51631,12.574715,4,96,Stable
1774957123.08,23808.0,23808.0,0.0,1.867584,12.736162,4,93,Stable
1774957123.334,25088.0,25088.0,0.0,1.891963,12.732192,6,98,Stable
1774957123.578,23296.0,23296.0,0.0,1.52295,12.505581,5,91,Stable
1774957123.828,24320.0,24320.0,0.0,1.646388,12.606114,4,95,Stable
1774957124.078,24064.0,24064.0,0.0,1.90449,12.554384,4,94,Stable
1774957124.332,25344.0,25344.0,0.0,1.640373,12.529113,6,99,Stable
1774957124.579,23552.0,23552.0,0.0,1.351914,12.726486,4,92,Stable
1774957124.831,24576.0,24576.0,0.0,1.819794,12.712508,5,96,Stable
1774957125.085,24832.0,24576.0,0.010309,1.364718,12.620529,4,97,Stable
1774957125.328,24576.0,24320.0,0.010417,1.542076,12.62383,6,96,Stable
1774957125.58,24576.0,24576.0,0.0,1.71753,12.253525,4,96,Stable
1774957125.833,25088.0,25088.0,0.0,1.742268,12.247553,5,98,Stable
1774957126.079,24064.0,24064.0,0.0,1.532872,12.742831,4,94,Stable
1774957126.331,24576.0,24320.0,0.010417,1.374972,12.73739,6,96,Stable
1774957126.578,23808.0,23808.0,0.0,1.972845,12.722259,4,93,Stable
1774957126.832,24576.0,24576.0,0.0,1.617804,12.818585,5,96,Stable
1774957127.083,24832.0,24832.0,0.0,1.742294,12.394785,4,97,Stable
1774957127.329,24576.0,24576.0,0.0,1.652541,12.697759,6,96,Stable
1774957127.583,24064.0,24064.0,0.0,1.463426,12.381764,4,94,Stable
1774957127.829,23552.0,23552.0,0.0,1.671768,12.727007,5,92,Stable
1774957128.08,24576.0,24320.0,0.010417,1.63847,12.513557,4,96,Stable
1774957128.331,25088.0,25088.0,0.0,1.485265,12.517182,6,98,Stable
1774957128.579,24320.0,24320.0,0.0,1.612367,12.859008,4,95,Stable
1774957128.832,24064.0,23808.0,0.010638,1.675019,12.575747,5,94,Stable
1774957129.078,24320.0,24064.0,0.010526,1.686324,12.614963,4,95,Stable
1774957129.33,24320.0,24320.0,0.0,1.804718,12.799627,6,95,Stable
1774957129.578,24064.0,24064.0,0.0,1.680625,12.57483,4,94,Stable
1774957129.833,24320.0,24320.0,0.0,1.322749,12.754501,5,95,Stable
1774957130.084,24576.0,24576.0,0.0,1.503209,12.356557,4,96,Stable
1774957130.329,24064.0,24064.0,0.0,1.762687,12.714886,6,94,Stable
1774957130.578,24320.0,24320.0,0.0,1.653583,12.438639,4,95,Stable
1774957130.83,24064.0,23808.0,0.010638,1.379449,12.628986,5,94,Stable
1774957131.079,24576.0,24576.0,0.0,1.628332,12.649496,4,96,Stable
1774957131.328,25088.0,25088.0,0.0,1.792664,12.129599,6,98,Stable
1774957131.58,24832.0,24832.0,0.0,1.454867,12.73399,4,97,Stable
1774957131.829,24576.0,24320.0,0.010417,1.990138,12.615061,5,96,Stable
1774957132.079,25088.0,24832.0,0.010204,1.598299,12.629538,4,98,Stable
1774957132.328,25088.0,24832.0,0.010204,1.551746,12.437265,6,98,Stable
1774957132.579,24064.0,24064.0,0.0,1.650389,12.691483,4,94,Stable
1774957132.829,24576.0,24576.0,0.0,1.527337,12.670415,5,96,Stable
1774957133.078,25088.0,25088.0,0.0,1.424366,12.465852,4,98,Stable
1774957133.33,24576.0,24320.0,0.010417,1.696306,12.545581,6,96,Stable
1774957133.58,24576.0,24576.0,0.0,1.568335,12.648364,4,96,Stable
1774957133.833,25088.0,24832.0,0.010204,1.757538,12.531966,5,98,Stable
1774957134.082,24320.0,24320.0,0.0,1.893922,12.915052,4,95,Stable
1774957134.328,24832.0,24576.0,0.010309,1.534996,12.634471,6,97,Stable
1774957134.579,24320.0,24064.0,0.010526,1.37965,12.610258,4,95,Stable
1774957134.829,24576.0,24320.0,0.010417,1.348096,12.611055,5,96,Stable
1774957135.085,25088.0,25088.0,0.0,1.508324,12.594006,4,98,Stable
1774957135.329,24832.0,24832.0,0.0,1.221971,12.696082,6,97,Stable
1774957135.578,24320.0,24320.0,0.0,1.329748,12.432786,4,95,Stable
1774957135.832,24576.0,24576.0,0.0,1.586658,13.032357,5,96,Stable
1774957136.081,24576.0,24320.0,0.010417,1.627382,12.557416,4,96,Stable
1774957136.334,25088.0,25088.0,0.0,1.524925,12.83197,6,98,Stable
1774957136.587,24832.0,24832.0,0.0,1.660676,12.577138,4,97,Stable
1774957136.829,23552.0,23296.0,0.01087,1.837353,12.818858,5,92,Stable
1774957137.078,24576.0,24576.0,0.0,1.538587,12.66327,4,96,Stable
1774957137.328,25344.0,25344.0,0.0,1.390464,12.508913,6,99,Stable
1774957137.582,25344.0,25344.0,0.0,1.586972,12.250715,4,99,Stable
1774957137.833,24576.0,24576.0,0.0,1.732558,12.175485,5,96,Stable
1774957138.081,25088.0,25088.0,0.0,1.676107,12.609409,4,98,Stable
1774957138.332,25088.0,25088.0,0.0,1.463316,12.612817,6,98,Stable
1774957138.585,24320.0,24320.0,0.0,1.749104,12.620045,4,95,Stable
1774957138.828,23808.0,23808.0,0.0,1.377408,12.598358,5,93,Stable
1774957139.083,25088.0,24832.0,0.010204,1.591014,12.55295,4,98,Stable
1774957139.333,25344.0,16384.0,0.353535,17.715972,52.971397,6,99,Critical
1774957139.585,49664.0,22272.0,0.551546,23.054359,89.345466,4,194,Critical
1774957139.836,49664.0,24064.0,0.515464,23.328388,94.497275,5,194,Critical
1774957140.078,47872.0,22016.0,0.540107,23.804021,92.473759,4,187,Critical
1774957140.328,50432.0,23808.0,0.527919,22.981444,91.959259,5,197,Critical
1774957140.58,44800.0,22528.0,0.497143,20.537878,94.410257,5,175,Critical
1774957140.832,51456.0,24064.0,0.532338,23.169507,95.655002,4,201,Critical
1774957141.078,52736.0,23552.0,0.553398,24.81714,95.612544,4,206,Critical
1774957141.331,48896.0,22528.0,0.539267,22.305911,95.338358,5,191,Critical
1774957141.581,54272.0,25344.0,0.533019,20.878262,93.686178,5,212,Critical
1774957141.829,46592.0,22016.0,0.527473,21.278268,93.453887,5,182,Critical
1774957142.079,46592.0,23040.0,0.505495,22.23875,92.557883,4,182,Critical
1774957142.328,52736.0,23808.0,0.548544,25.79798,88.064614,6,206,Critical
1774957142.581,48640.0,22272.0,0.542105,23.753588,96.075598,4,190,Critical
1774957142.829,45824.0,22272.0,0.513966,22.19361,92.734203,5,179,Critical
1774957143.083,54528.0,24064.0,0.558685,25.194072,92.917069,4,213,Critical
1774957143.33,49152.0,23040.0,0.53125,23.360957,94.806462,5,192,Critical
1774957143.578,48128.0,22528.0,0.531915,23.597777,95.698861,5,188,Critical
1774957143.828,46080.0,23040.0,0.5,19.324523,90.684573,5,180,Critical
1774957144.078,49920.0,22016.0,0.558974,23.602732,92.683659,4,195,Critical
1774957144.329,45824.0,22528.0,0.50838,23.152034,91.377849,5,179,Critical
1774957144.578,47872.0,23296.0,0.513369,23.2556,92.80751,5,187,Critical
1774957144.83,48128.0,22528.0,0.531915,22.546736,90.105704,5,188,Critical
1774957145.079,47872.0,23040.0,0.518717,22.17279,95.221835,4,187,Critical
1774957145.329,50432.0,22784.0,0.548223,24.585611,93.893721,6,197,Critical
1774957145.578,49664.0,23296.0,0.530928,22.019371,91.05505,4,194,Critical
1774957145.829,51712.0,22528.0,0.564356,25.895736,89.448019,5,202,Critical
1774957146.08,54528.0,23040.0,0.577465,25.547844,93.107642,4,213,Critical
1774957146.329,45312.0,24064.0,0.468927,18.539223,89.84303,6,177,Critical
1774957146.578,47872.0,23040.0,0.518717,21.397617,93.893282,4,187,Critical
1774957146.829,49920.0,23296.0,0.533333,22.227348,93.114368,5,195,Critical
1774957147.082,50176.0,22784.0,0.545918,26.676633,89.694208,5,196,Critical
1774957147.328,50432.0,22784.0,0.548223,24.74158,92.032556,5,197,Critical
1774957147.585,51968.0,22784.0,0.561576,27.995372,91.225442,4,203,Critical
1774957147.83,48640.0,23808.0,0.510526,21.526044,94.922337,5,190,Critical
1774957148.08,52480.0,23296.0,0.556098,25.324861,91.542448,4,205,Critical
1774957148.336,49664.0,22784.0,0.541237,24.911163,91.807443,4,194,Critical
1774957148.579,50176.0,23808.0,0.52551,21.506538,95.493658,6,196,Critical
1774957148.834,49664.0,23040.0,0.536082,23.550667,93.69576,5,194,Critical
1774957149.079,47360.0,21760.0,0.540541,24.317323,94.624413,4,185,Critical
1774957149.33,51456.0,24576.0,0.522388,23.666394,94.839488,4,201,Critical
1774957149.58,49664.0,22272.0,0.551546,24.525571,90.692043,5,194,Critical
1774957149.828,51712.0,23296.0,0.549505,25.305337,95.155043,5,202,Critical
1774957150.081,43776.0,22272.0,0.491228,20.287286,90.165607,4,171,Critical
1774957150.329,44800.0,21760.0,0.514286,22.346469,92.770389,4,175,Critical
1774957150.578,50432.0,23552.0,0.532995,23.996778,92.599773,6,197,Critical
1774957150.828,47616.0,22784.0,0.521505,22.838453,91.058348,5,186,Critical
1774957151.079,48896.0,23552.0,0.518325,22.449594,94.535934,4,191,Critical
1774957151.33,52736.0,22528.0,0.572816,25.553812,92.376159,4,206,Critical
1774957151.581,50432.0,23808.0,0.527919,22.264904,90.998232,6,197,Critical
1774957151.832,50688.0,22528.0,0.555556,25.296081,94.247479,5,198,Critical
1774957152.079,46336.0,22272.0,0.519337,22.104096,90.234893,4,181,Critical
1774957152.332,50432.0,23808.0,0.527919,25.334286,93.245781,4,197,Critical
1774957152.578,50176.0,22528.0,0.55102,24.160204,91.346603,6,196,Critical
1774957152.828,54016.0,24576.0,0.545024,24.97788,94.283082,5,211,Critical
1774957153.083,50176.0,24320.0,0.515306,21.610513,92.129655,4,196,Critical
1774957153.332,48128.0,20736.0,0.569149,24.630744,93.876271,5,188,Critical
1774957153.585,50176.0,24064.0,0.520408,23.45008,91.992183,5,196,Critical
1774957153.828,48128.0,23040.0,0.521277,23.300608,91.096232,5,188,Critical
1774957154.078,48896.0,23552.0,0.518325,21.430853,92.808011,4,191,Critical
1774957154.336,46592.0,22016.0,0.527473,22.024279,92.321443,4,182,Critical
1774957154.579,54784.0,24320.0,0.556075,25.091415,90.115718,5,214,Critical
1774957154.835,43520.0,22016.0,0.494118,20.377284,92.579099,5,170,Critical
1774957155.078,48896.0,23552.0,0.518325,21.041152,93.904936,4,191,Critical
1774957155.328,48384.0,23808.0,0.507937,20.816298,93.814058,4,189,Critical
1774957155.578,48640.0,22528.0,0.536842,22.30292,92.492971,6,190,Critical
1774957155.828,44544.0,23040.0,0.482759,19.70973,93.171387,5,174,Critical
1774957156.078,47360.0,22784.0,0.518919,19.840425,93.154422,4,185,Critical
1774957156.328,47360.0,22528.0,0.524324,23.237925,93.427086,4,185,Critical
1774957156.578,45056.0,22272.0,0.505682,21.893523,93.611249,6,176,Critical
1774957156.829,52736.0,23040.0,0.563107,26.120565,91.474968,5,206,Critical
1774957157.082,46336.0,22272.0,0.519337,22.141955,92.254206,4,181,Critical
1774957157.332,49408.0,22784.0,0.53886,22.052066,88.495289,4,193,Critical
1774957157.578,47104.0,22784.0,0.516304,20.89149,93.460121,6,184,Critical
1774957157.838,47616.0,22528.0,0.526882,23.787921,94.962591,5,186,Critical
1774957158.078,47872.0,22528.0,0.529412,23.914015,91.956507,4,187,Critical
1774957158.33,52224.0,24576.0,0.529412,23.38814,92.252585,4,204,Critical
1774957158.583,47104.0,24064.0,0.48913,22.035518,90.693022,6,184,Critical
1774957158.829,47104.0,22784.0,0.516304,22.43806,90.008395,5,184,Critical
1774957159.08,51712.0,23040.0,0.554455,24.314695,90.977618,4,202,Critical
1774957159.337,40960.0,19200.0,0.53125,21.744382,96.084404,4,160,Critical
1774957159.579,29952.0,8192.0,0.726496,55.439226,231.981918,4,117,Critical
1774957159.828,99328.0,19456.0,0.804124,93.587697,291.322153,6,388,Critical
1774957160.078,91904.0,19200.0,0.791086,83.266433,290.623131,5,359,Critical
1774957160.331,94976.0,19712.0,0.792453,80.107999,301.324442,4,371,Critical
1774957160.579,116992.0,22016.0,0.811816,86.349997,288.998898,4,457,Critical
1774957160.829,106240.0,20480.0,0.807229,86.622071,286.157429,5,415,Critical
1774957161.083,74496.0,17664.0,0.762887,67.760996,294.656266,5,291,Critical
1774957161.328,109568.0,20224.0,0.815421,91.204978,290.589124,4,428,Critical
1774957161.583,111616.0,21248.0,0.809633,82.245939,287.296065,4,436,Critical
1774957161.832,95232.0,21504.0,0.774194,72.734685,291.547602,5,372,Critical
1774957162.083,89600.0,18432.0,0.794286,82.2454,286.399129,4,350,Critical
1774957162.329,98816.0,19200.0,0.805699,84.482365,292.972037,5,386,Critical
1774957162.579,105728.0,19968.0,0.811138,92.006072,306.480839,4,413,Critical
1774957162.832,95744.0,19456.0,0.796791,78.103715,293.523531,6,374,Critical
1774957163.081,81152.0,19456.0,0.760252,68.611245,294.765642,5,317,Critical
1774957163.33,93952.0,19456.0,0.792916,78.589653,297.357785,4,367,Critical
1774957163.579,112128.0,22528.0,0.799087,78.869077,296.753008,4,438,Critical
1774957163.829,116480.0,21248.0,0.817582,91.051326,289.549342,6,455,Critical
1774957164.082,88576.0,18944.0,0.786127,71.092,299.182663,5,346,Critical
1774957164.328,110592.0,20736.0,0.8125,91.739116,286.760669,4,432,Critical
1774957164.581,105984.0,21504.0,0.797101,80.293616,290.604106,4,414,Critical
1774957164.833,104192.0,19456.0,0.813268,87.272252,303.257948,5,407,Critical
1774957165.078,118528.0,22272.0,0.812095,90.317806,305.266156,4,463,Critical
1774957165.334,106752.0,19712.0,0.815348,88.603075,287.876615,5,417,Critical
1774957165.578,94720.0,20736.0,0.781081,70.078909,281.593052,5,370,Critical
1774957165.831,96256.0,19200.0,0.800532,82.015556,282.375348,5,376,Critical
1774957166.081,115456.0,19712.0,0.829268,96.267688,294.692653,4,451,Critical
1774957166.332,113408.0,22016.0,0.805869,81.326191,285.198023,5,443,Critical
1774957166.58,90368.0,19456.0,0.784703,75.63154,307.554129,5,353,Critical
1774957166.83,87296.0,17664.0,0.797654,77.977861,293.12347,5,341,Critical
1774957167.083,120064.0,22272.0,0.814499,86.554829,296.243865,5,469,Critical
1774957167.335,120576.0,21760.0,0.819533,94.629083,299.667389,4,471,Critical
1774957167.578,95232.0,18432.0,0.806452,78.07425,298.064801,4,372,Critical
1774957167.83,123136.0,23040.0,0.81289,84.212136,293.017464,6,481,Critical
1774957168.078,91648.0,20736.0,0.773743,73.770929,295.97434,5,358,Critical
